,LATITUDE,LONGITUDE,ZIP CODE
3527,40.8127513,-73.9455695,
3540,40.812073,-73.93604,
3541,40.753944,-73.972145,
3543,40.82577,-73.91542,
3545,40.668648,-73.92835,
3547,40.789646,-73.94608,
3548,40.68238,-73.90565,
3551,40.727844,-73.98223,
3558,40.6944818,-73.8100529,
3562,40.7472447,-73.8876479,
3563,40.7161961,-73.9974902,
3572,40.7972169,-73.9699144,
3575,40.7617706,-73.979056,
3579,40.8593269,-73.9313133,
3590,40.8439015,-73.9005043,
3591,40.8444164,-73.902783,
3594,40.6878322,-73.9300332,
3595,40.7865943,-73.9683844,
3598,40.6817416,-73.958584,
3606,40.690784,-73.76257,
3609,40.751602,-73.93384,
3611,40.73166,-73.98545,
3612,40.72293,-73.98865,
3613,40.766285,-73.98186,
3617,40.59143,-73.775986,
3626,40.630383,-73.895004,
3627,40.7042,-73.815254,
3636,40.617672,-73.99542,
3637,40.669548,-73.911674,
3639,40.62707,-74.01865,
3641,40.662674,-73.94562,
3646,40.772346,-73.826584,
3647,40.634964,-74.0204,
3648,40.753857,-73.91764,
3655,40.7161961,-73.9974902,
3656,40.7834771,-73.9647574,
3669,40.6236805,-73.9977125,
3680,40.700104,-73.94726,
3685,40.65822,-73.89146,
3687,40.736562,-74.0010934,
3689,40.695157,-73.9200111,
3693,40.7678553,-73.9342271,
3694,40.7128614,-73.9657826,
3695,40.6150121,-73.9910134,
3697,40.72015,-73.93783,
3703,40.852726,-73.93443,
3706,40.729797,-73.97481,
3708,40.714073,-73.95534,
3714,40.67828,-73.958855,
3715,40.772343,-73.95269,
3729,40.765545,-73.95471,
3730,40.686646,-73.97982,
3738,40.597168,-73.97149,
3739,40.701912,-73.93699,
3748,40.753468,-73.91355,
3749,40.81666,-73.938995,
3754,40.752853,-73.99299,
3758,40.583687,-73.94487,
3763,40.729824,-74.010605,
3765,40.710907,-73.95165,
3767,40.678818,-73.96535,
3771,40.689228,-73.957,
3772,0.0,0.0,
3778,0.0,0.0,
3780,40.73012,-73.98947,
3784,40.71401,-73.85965,
3786,40.778095,-73.9783,
3789,40.730484,-73.94625,
3793,40.75996,-73.8614,
3796,40.694855,-73.925,
3797,40.7429,-73.89659,
3800,40.714325,-73.80743,
3804,40.675663,-73.9277,
3806,40.705914,-73.950294,
3808,40.694923,-73.915565,
3815,40.668358,-73.95592,
3819,40.691624,-73.942665,
3820,40.77543,-73.98398,
3824,40.6952,-73.92844,
3825,40.769436,-73.943954,
3826,40.699165,-73.914925,
3830,40.786938,-73.979294,
3833,40.740784,-73.815,
3834,40.672604,-73.993385,
3835,40.810173,-73.95117,
3842,40.82451,-73.95186,
3848,40.691895,-73.93384,
3851,40.788586,-73.95529,
3854,40.710278,-73.95802,
3858,40.847908,-73.90357,
3859,40.688614,-73.989174,
3862,40.68777,-73.98701,
3870,40.76521,-73.8005,
3877,40.851936,-73.91078,
3878,40.80777,-73.94549,
3879,40.733215,-74.00304,
3883,40.73992,-73.81513,
3886,40.691544,-73.9685,
3890,40.61368,-73.98882,
3899,40.745506,-73.852585,
3908,40.674747,-73.9417,
3915,40.69535,-73.91632,
3918,40.77441,-73.84542,
3921,40.714073,-73.95534,
3925,40.760494,-73.8614,
3928,40.852383,-73.92048,
3941,40.688564,-73.93019,
3943,40.827812,-73.925934,
3944,40.85664,-73.86663,
3947,40.771782,-73.96333,
3954,40.793186,-73.94057,
3956,40.82034,-73.940025,
3959,40.707596,-73.94831,
3961,40.824562,-73.948105,
3963,40.70519,-73.91478,
3970,40.63073,-74.01734,
3971,40.651104,-73.94381,
3977,40.828922,-73.9504,
3987,40.70718,-73.92107,
3993,40.775246,-73.94763,
3994,40.80174,-73.96477,
4006,40.688564,-73.93019,
4008,40.679733,-73.97432,
4009,40.709305,-73.84369,
4011,40.734993,-73.936295,
4013,40.688904,-73.980934,
4014,40.778614,-73.83887,
4017,0.0,0.0,
4018,40.708843,-74.00251,
4022,40.688698,-73.942085,
4023,40.686577,-73.947464,
4025,40.79485,-73.962364,
4030,40.685513,-73.97429,
4037,40.624653,-73.99933,
4039,40.81569,-73.958305,
4046,40.766857,-73.76269,
4049,40.852306,-73.89811,
4052,40.688667,-73.87548,
4062,40.688614,-73.989174,
4063,40.684814,-73.98353,
4064,40.688553,-73.91245,
4065,40.694923,-73.915565,
4068,40.714455,-73.935295,
4072,40.671185,-73.94204,
4095,40.690285,-73.95433,
4096,40.57957,-73.96221,
4098,40.59087,-73.801285,
4106,40.71245,-73.91853,
4107,40.605934,-74.000465,
4116,40.669098,-73.93666,
4119,40.61956,-74.01537,
4123,40.658306,-73.95666,
4132,40.75024,-73.998604,
4133,40.770054,-73.914406,
4136,40.836407,-73.94852,
4144,40.587566,-73.811264,
4145,40.880753,-73.90048,
4149,40.749638,-73.99905,
4154,40.748955,-73.87136,
4155,40.67533,-73.93609,
4157,40.764736,-73.98804,
4162,40.740112,-73.98222,
4167,40.799145,-73.972534,
4173,40.82897,-73.9486,
4188,40.722496,-73.9769,
4189,40.659016,-73.95673,
4192,40.681835,-73.97584,
4195,40.67549,-73.93885,
4199,40.69149,-73.92557,
4200,40.76177,-73.979065,
4203,40.69529,-73.94339,
4206,40.66061,-73.94262,
4209,40.710243,-73.9584,
4211,40.862312,-73.929436,
4216,40.65484,-73.9597,
4229,40.609512,-73.98957,
4231,40.736656,-74.00102,
4236,40.867733,-73.88285,
4237,40.699024,-73.91623,
4243,40.792362,-73.96418,
4249,40.857708,-73.9043,
4258,40.818504,-73.91448,
4261,40.691307,-73.91326,
4264,40.68668,-73.97937,
4265,40.76536,-73.98759,
4268,40.681515,-73.90412,
4270,40.668926,-73.88748,
4272,40.80897,-73.94833,
4273,40.681767,-73.96754,
4289,40.6952,-73.92844,
4292,40.742146,-74.00821,
4294,40.73723,-74.000656,
4295,40.80521,-73.94736,
4296,40.75201,-73.93016,
4301,40.68631,-73.97445,
4304,40.729862,-73.99144,
4306,40.679375,-73.96408,
4307,40.802696,-73.949196,
4309,40.69313,-73.96984,
4310,40.722553,-74.00141,
4313,40.806355,-73.953964,
4322,40.753307,-73.90669,
4324,40.83923,-73.94555,
4330,40.7338,-73.81481,
4332,40.72224,-73.9863,
4337,40.576744,-73.98372,
4344,40.71762,-74.00028,
4348,40.702675,-73.93396,
4349,40.632294,-73.96678,
4367,40.809406,-73.8803,
4373,40.66955,-73.94497,
4376,40.69798,-73.91257,
4387,40.655632,-73.95987,
4400,40.715622,-73.99428,
4409,40.68174,-73.95859,
4411,40.72547,-73.98396,
4418,40.627636,-74.160446,
4420,40.695557,-73.93457,
4422,40.822166,-73.94242,
4425,40.642548,-74.016655,
4427,40.735306,-74.00037,
4428,40.826427,-73.950455,
4430,40.753403,-73.90587,
4434,40.575256,-74.0053,
4436,40.680218,-73.775505,
4450,40.67308,-73.91124,
4451,40.69936,-73.931564,
4452,40.758327,-73.96894,
4453,40.820965,-73.939575,
4462,40.69608,-73.9694,
4470,40.698536,-73.91788,
4481,40.86235,-73.89997,
4482,40.67066,-73.957985,
4496,40.57554,-73.979645,
4502,40.73235,-73.984955,
4503,40.821484,-73.94855,
4505,40.755203,-73.871,
4511,40.722298,-73.99713,
4520,0.0,0.0,
4522,40.78519,-73.94934,
4531,40.74478,-73.93262,
4533,40.7553,-73.87009,
4536,40.772068,-73.92008,
4549,40.697582,-73.94965,
4565,40.81351,-73.91967,
4566,40.77631,-73.96423,
4575,40.7528,-73.979294,
4580,40.68781,-73.9237,
4582,40.745056,-73.978615,
4587,40.69977,-73.98294,
4591,40.805737,-73.94065,
4593,40.76394,-73.828156,
4595,40.684624,-73.93838,
4606,40.86159,-73.92475,
4615,40.72294,-73.92054,
4622,40.84631,-73.91947,
4628,40.765987,-73.98713,
4629,40.69889,-73.91753,
4637,40.867928,-73.88907,
4640,40.764904,-73.998146,
4641,40.750477,-73.815834,
4643,40.872314,-73.91274,
4650,40.659725,-73.95681,
4651,40.72225,-74.00592,
4655,40.752975,-73.91024,
4661,40.73195,-73.863434,
4665,40.626236,-73.97086,
4669,40.66858,-73.84223,
4673,40.66003,-73.92179,
4676,40.852673,-73.919106,
4678,40.821598,-73.89787,
4686,40.84768,-73.91237,
4687,40.688572,-73.991104,
4689,40.87626,-73.90395,
4691,40.636864,-74.15287,
4696,40.70739,-73.95054,
4700,40.59063,-73.993,
4710,40.72225,-74.00592,
4711,40.607582,-74.01229,
4714,40.771774,-73.96754,
4719,40.690926,-73.92066,
4726,40.729942,-73.99737,
4739,40.70316,-73.96588,
4740,40.753242,-73.96662,
4742,40.80647,-73.94644,
4747,40.73403,-73.995056,
4759,40.62625,-73.95163,
4761,40.6227,-74.13208,
4762,40.67187,-73.95464,
4763,40.80777,-73.94549,
4769,40.762856,-73.98942,
4772,40.84554,-73.93278,
4781,40.727207,-73.90742,
4786,40.86247,-73.90029,
4787,40.85573,-73.910416,
4794,40.693726,-73.92572,
4802,40.762062,-73.983635,
4806,40.818085,-73.96048,
4807,40.67828,-73.958855,
4811,40.636074,-73.951096,
4812,40.605057,-73.999,
4814,40.66303,-73.991684,
4817,40.668926,-73.88748,
4819,40.810684,-73.95452,
4821,40.864254,-73.88813,
4827,40.665916,-73.92547,
4829,40.692604,-73.92751,
4833,40.655872,-73.9564,
4838,40.683544,-73.99263,
4842,40.843994,-73.89752,
4843,40.639706,-74.13909,
4846,40.687943,-73.98141,
4847,40.669544,-73.917145,
4848,40.714066,-73.95163,
4850,40.639706,-74.01961,
4867,40.73444,-74.00619,
4881,40.818504,-73.91448,
4885,40.76531,-73.99134,
4891,40.871117,-73.87683,
4896,40.743626,-73.73437,
4898,0.0,0.0,
4899,0.0,0.0,
4901,40.7463,-73.971664,
4913,40.753994,-73.9742,
4922,40.793556,-73.967026,
4933,40.662563,-73.89146,
4938,40.658577,-73.89063,
4944,40.692883,-73.95678,
4945,40.64311,-74.016075,
4947,40.687557,-73.93896,
4954,40.70665,-73.95042,
4955,40.700497,-73.962555,
4956,40.697903,-73.9468,
4976,40.670887,-73.93649,
4983,40.617813,-74.00644,
4989,40.729355,-73.86023,
4992,40.771694,-73.95919,
4993,40.757378,-73.92691,
4995,40.687355,-73.9183,
4997,40.75203,-73.92915,
5000,40.863792,-73.91942,
5001,40.68237,-73.931946,
5004,40.71306,-73.80669,
5005,0.0,0.0,
5008,0.0,0.0,
5014,40.773796,-73.846375,
5022,40.760185,-73.9147,
5023,40.674385,-73.88795,
5036,40.6527,-73.95605,
5047,40.644142,-73.957924,
5051,40.674572,-73.96314,
5052,40.799984,-73.944855,
5053,40.688614,-73.989174,
5057,40.777412,-73.978806,
5058,40.59793,-73.9855,
5062,40.659004,-73.94527,
5075,40.83599,-73.914825,
5077,40.716316,-73.90164,
5084,40.62862,-74.01807,
5089,40.63417,-74.0178,
5092,40.65878,-73.960526,
5099,40.685463,-73.9506,
5102,40.69603,-73.943535,
5105,40.620914,-73.9753,
5111,40.661495,-73.939896,
5114,40.650948,-74.00793,
5120,40.58313,-73.9654,
5125,40.779476,-73.97358,
5126,0.0,0.0,
5130,0.0,0.0,
5132,40.80521,-73.94736,
5135,40.625042,-73.99534,
5136,40.678844,-73.86609,
5137,40.80184,-73.95915,
5142,40.823257,-73.94293,
5144,40.73398,-73.99095,
5145,40.792545,-73.94104,
5146,40.86159,-73.92475,
5147,40.71602,-73.79671,
5148,40.655872,-73.9564,
5151,40.795456,-73.96564,
5156,40.83639,-73.91588,
5174,40.67058,-73.93096,
5178,40.691822,-73.92223,
5180,40.802925,-73.96758,
5190,40.732914,-74.00398,
5195,40.814144,-73.95571,
5199,40.699406,-73.95338,
5204,0.0,0.0,
5224,40.73723,-74.000656,
5226,40.68383,-73.932236,
5231,40.819374,-73.95933,
5242,40.651733,-73.93039,
5243,40.8475,-73.86696,
5244,40.668648,-73.92835,
5245,40.691666,-73.76239,
5251,40.577244,-74.00004,
5252,40.66551,-73.992775,
5255,40.789623,-73.94007,
5260,40.5435,-74.14187,
5263,40.785294,-73.969345,
5269,40.818424,-73.94515,
5272,40.701103,-73.92239,
5278,40.82269,-73.94947,
5287,40.823708,-73.879,
5292,40.769905,-73.98057,
5296,40.6109,-74.00136,
5304,40.636784,-74.018974,
5307,40.711918,-73.871284,
5310,40.86235,-73.89997,
5323,40.682274,-73.99349,
5324,40.671642,-73.96258,
5328,40.815327,-73.93576,
5335,40.68719,-73.974625,
5338,40.6532,-74.005585,
5341,40.759163,-73.988396,
5344,40.68416,-73.96907,
5347,40.681515,-73.90412,
5350,40.69024,-73.9482,
5351,40.75958,-73.76894,
5355,40.755516,-73.98363,
5368,40.79507,-73.93919,
5369,40.709175,-73.94686,
5385,40.75597,-73.91262,
5395,40.762104,-73.960144,
5401,40.74478,-73.86342,
5406,40.784245,-73.9471,
5409,40.689754,-73.93939,
5410,40.698105,-73.93371,
5415,40.685707,-73.84455,
5416,40.684544,-73.96509,
5419,40.690426,-73.93355,
5421,40.744778,-73.97589,
5431,40.675446,-73.81354,
5435,40.664948,-73.94262,
5436,40.685028,-73.971245,
5438,40.701912,-73.93699,
5439,40.669735,-73.93104,
5447,40.693905,-73.94892,
5454,40.6104,-73.9586,
5458,40.671337,-73.9448,
5463,40.69936,-73.931564,
5470,40.68665,-73.920746,
5478,40.71654,-73.996994,
5481,40.73339,-74.00428,
5482,40.713745,-73.99395,
5484,40.7632,-73.92109,
5485,40.602467,-73.96638,
5486,40.79166,-73.96469,
5488,40.727974,-73.98813,
5493,40.84932,-73.93374,
5495,0.0,0.0,
5496,40.69889,-73.91753,
5510,40.754513,-73.8776,
5514,40.60927,-74.1513,
5515,40.852306,-73.89811,
5528,40.58038,-73.967606,
5531,40.730274,-73.79263,
5536,40.671337,-73.9448,
5539,40.648705,-74.010254,
5541,40.71473,-73.94208,
5554,40.66279,-73.98833,
5558,40.60386,-74.00979,
5561,40.606422,-74.0147,
5563,40.67706,-73.96598,
5564,40.750317,-73.99112,
5565,40.687363,-73.99004,
5567,40.643063,-73.95166,
5570,40.616825,-73.992516,
5573,40.612003,-73.99057,
5576,40.763893,-73.915,
5579,0.0,0.0,
5585,40.75219,-73.99347,
5588,40.823257,-73.94293,
5592,40.876606,-73.89959,
5594,40.646446,-74.07884,
5598,40.72678,-73.98899,
5601,40.734314,-73.93803,
5603,40.771126,-73.80158,
5604,40.874638,-73.909744,
5608,40.77674,-73.82433,
5628,40.65017,-73.92921,
5629,40.85144,-73.88896,
5635,40.811478,-73.950226,
5649,40.861862,-73.91275,
5652,40.8253,-73.890686,
5668,40.74128,-73.90257,
5670,40.843365,-73.91545,
5671,40.60603,-73.98703,
5684,40.77912,-73.984985,
5691,40.7025,-73.91633,
5696,40.787045,-73.97759,
5702,40.692883,-73.95678,
5704,40.65994,-73.95347,
5713,40.748825,-73.90891,
5718,40.732754,-73.99004,
5725,40.676094,-73.94992,
5726,40.67066,-73.957985,
5727,40.695995,-73.96742,
5730,40.714207,-73.92817,
5746,40.64507,-73.95803,
5751,40.680477,-73.951164,
5753,40.583725,-73.89372,
5757,40.73691,-73.86784,
5768,40.710888,-74.00907,
5780,40.683582,-73.953964,
5782,40.76428,-73.97302,
5793,40.674088,-73.79837,
5796,40.674572,-73.96314,
5797,40.77242,-73.97873,
5798,40.720238,-73.94441,
5799,40.728745,-73.978546,
5808,40.738686,-73.99588,
5816,40.695995,-73.96742,
5817,40.661964,-73.95705,
5821,40.84002,-73.8373,
5825,40.693172,-73.94878,
5830,40.67699,-73.92283,
5833,40.728416,-73.952415,
5834,40.822018,-73.953674,
5845,40.65431,-74.004425,
5850,40.593994,-73.98072,
5854,40.792244,-73.94419,
5858,40.78517,-73.973145,
5864,40.697075,-73.93185,
5865,40.84247,-73.85335,
5868,40.692425,-73.96075,
5871,40.76927,-73.981026,
5878,40.67187,-73.95464,
5881,40.687416,-73.95972,
5884,40.825455,-73.91317,
5885,40.763893,-73.915,
5886,40.80297,-73.96387,
5891,40.694305,-73.91852,
5896,40.69299,-73.95583,
5898,40.729515,-73.8715,
5905,40.700104,-73.94726,
5916,40.58478,-73.962555,
5926,40.639137,-74.0202,
5927,40.680313,-73.94332,
5929,40.825897,-73.93936,
5932,40.819317,-73.93032,
5934,40.712284,-73.78536,
5937,40.663555,-73.93162,
5941,40.676292,-73.92484,
5943,40.77161,-73.99046,
5946,40.821262,-73.94608,
5947,40.710243,-73.9584,
5952,40.829163,-73.93727,
5953,40.636913,-73.993744,
5957,40.815975,-73.94322,
5959,40.688255,-73.979294,
5960,40.827057,-73.95202,
5974,40.711975,-73.76945,
5977,40.667076,-73.99508,
5980,40.664227,-73.94547,
5981,40.528225,-74.23938,
5986,40.699627,-73.923836,
5991,40.699814,-73.93236,
6006,40.697803,-73.969734,
6007,40.652626,-74.00617,
6014,40.68481,-73.99177,
6020,40.80202,-73.94969,
6025,40.645348,-74.01375,
6027,40.734432,-73.989914,
6029,40.6952,-73.92844,
6033,40.62496,-74.14471,
6036,40.774113,-73.98863,
6038,40.693966,-73.99646,
6049,40.694576,-73.95615,
6051,40.759895,-73.823944,
6058,40.7171,-73.9986,
6060,40.692604,-73.92751,
6081,40.697315,-73.932274,
6090,40.652626,-74.00617,
6093,40.583725,-73.89372,
6101,40.767227,-73.918915,
6104,40.679832,-73.95322,
6109,40.663727,-73.95386,
6113,40.846046,-73.94025,
6115,40.689426,-73.94223,
6117,40.792812,-73.937744,
6121,40.640064,-74.01557,
6129,40.719227,-73.962906,
6131,40.801342,-73.94598,
6133,40.877705,-73.90566,
6134,40.85482,-73.9112,
6139,40.787064,-73.94194,
6140,40.62868,-74.012146,
6144,40.845303,-73.847115,
6151,40.799843,-73.95246,
6155,40.681297,-73.93472,
6161,40.739166,-73.76362,
6164,40.820625,-73.95842,
6166,40.82326,-73.95277,
6167,40.62459,-74.14129,
6168,40.72543,-73.99678,
6174,40.837803,-73.94215,
6178,40.671406,-73.96133,
6179,40.819317,-73.93032,
6182,40.676548,-73.96354,
6185,40.866062,-73.92251,
6187,40.72804,-73.83171,
6189,40.56444,-74.12676,
6191,40.790367,-73.949776,
6194,40.857903,-73.86468,
6204,40.730118,-73.86232,
6209,40.704067,-73.93861,
6211,40.583725,-73.89372,
6214,40.72931,-73.997894,
6220,40.782383,-73.9166,
6221,40.734673,-73.99459,
6223,40.8617,-73.89139,
6224,40.814636,-73.920334,
6225,40.822308,-73.93859,
6228,40.856037,-73.83284,
6232,40.666737,-73.90224,
6233,40.70927,-73.797325,
6250,40.681118,-73.96443,
6251,40.692123,-73.98904,
6265,40.615204,-74.084656,
6267,40.636536,-74.1624,
6269,40.86024,-73.92843,
6274,40.765102,-73.91291,
6277,40.648464,-74.00683,
6281,40.69782,-73.927826,
6287,40.662735,-73.95713,
6290,40.79496,-73.95064,
6294,40.728363,-74.00282,
6295,40.80117,-73.961464,
6296,40.607864,-73.981636,
6297,40.79525,-73.97321,
6299,40.69024,-73.9482,
6307,40.67117,-73.92534,
6318,40.645073,-73.94994,
6323,40.6527,-73.95605,
6328,40.624653,-73.99933,
6331,40.82406,-73.92815,
6349,40.69299,-73.95583,
6360,40.601578,-73.99783,
6362,40.81275,-73.94558,
6366,40.80417,-73.966705,
6370,40.730194,-73.887566,
6377,40.6783,-73.88988,
6378,40.81108,-73.9273,
6387,40.58667,-73.966156,
6393,40.81108,-73.9273,
6398,40.70421,-73.96123,
6399,40.638733,-73.98468,
6400,40.75514,-73.92213,
6401,40.618973,-74.00523,
6402,40.8272,-73.94245,
6409,0.0,0.0,
6410,40.755745,-73.83076,
6413,40.676895,-73.93593,
6415,40.74017,-73.97615,
6419,40.784615,-73.953964,
6421,40.846878,-73.920616,
6423,40.762276,-73.785126,
6430,40.824562,-73.87259,
6438,40.70316,-73.96588,
6443,0.0,0.0,
6452,40.753284,-73.92049,
6455,40.68733,-73.98183,
6456,40.651264,-74.003914,
6461,40.66937,-73.89523,
6462,40.79668,-73.93492,
6469,40.671185,-73.94204,
6473,40.686825,-73.93881,
6477,40.76099,-73.99077,
6481,40.820625,-73.95842,
6484,40.65133,-73.90607,
6488,40.73392,-73.9928,
6499,40.693523,-73.9522,
6502,40.60572,-73.981224,
6511,40.793377,-73.97086,
6514,40.868465,-73.92404,
6515,40.821636,-73.93909,
6521,40.757385,-73.98226,
6522,40.691624,-73.942665,
6526,40.7178,-73.80358,
6528,40.74284,-74.00028,
6533,40.706264,-73.75866,
6534,40.732754,-73.99004,
6535,40.85051,-73.93105,
6550,40.789238,-73.80486,
6553,40.601734,-73.935036,
6566,40.77235,-73.94666,
6590,40.579826,-73.97622,
6592,40.59192,-73.99401,
6595,40.68963,-73.98575,
6598,40.69122,-73.93969,
6599,40.705605,-73.94627,
6604,40.657093,-73.95026,
6606,40.709023,-73.798195,
6612,40.727844,-73.98223,
6615,40.653633,-73.72538,
6619,40.771393,-73.98216,
6621,40.723305,-74.00299,
6624,40.694363,-73.958,
6627,40.636932,-73.99982,
6628,40.662174,-73.953705,
6629,40.82465,-73.94623,
6631,40.85482,-73.9112,
6637,40.70197,-73.8019,
6638,40.693172,-73.97086,
6644,40.84364,-73.91304,
6650,40.683647,-73.94688,
6652,40.85482,-73.9112,
6656,40.82773,-73.94952,
6657,40.69827,-73.834854,
6658,40.702496,-73.81303,
6670,40.669098,-73.93666,
6672,40.72639,-73.991806,
6673,40.728416,-73.952415,
6680,40.827343,-73.94279,
6686,40.81108,-73.9273,
6693,40.697716,-73.967735,
6698,40.751892,-73.9676,
6702,40.644306,-74.01804,
6705,40.750965,-73.94027,
6706,40.719738,-73.957825,
6707,40.619095,-73.93865,
6715,40.775013,-73.990776,
6716,40.676132,-73.81924,
6721,40.626328,-74.13132,
6724,40.69613,-73.987114,
6725,40.69684,-73.98707,
6738,40.75043,-73.87781,
6744,40.73988,-73.99872,
6747,40.724884,-73.94743,
6750,40.878464,-73.82828,
6752,40.6527,-73.95605,
6756,40.592087,-73.786255,
6763,40.75587,-73.972824,
6767,40.691208,-73.813545,
6773,40.716362,-73.93788,
6774,40.8252,-73.867714,
6775,40.651268,-73.97181,
6785,40.702698,-73.7835,
6788,40.704067,-73.93861,
6789,40.68607,-73.91605,
6791,40.805058,-73.93904,
6802,40.699627,-73.923836,
6805,40.673843,-73.92509,
6811,40.686745,-73.96553,
6826,40.69644,-73.92228,
6838,40.65418,-73.91072,
6839,40.837154,-73.917854,
6841,40.814636,-73.920334,
6848,40.60041,-73.9882,
6850,40.82481,-73.93679,
6855,40.70219,-73.928345,
6862,40.828278,-73.907036,
6863,40.850166,-73.93576,
6866,40.72254,-73.94908,
6872,40.650806,-73.94958,
6875,40.803745,-73.95587,
6881,40.855095,-73.9369,
6882,40.699505,-73.88884,
6886,40.663555,-73.93162,
6887,40.76548,-73.913704,
6893,40.69939,-73.91938,
6895,40.798576,-73.97316,
6897,40.803425,-73.93309,
6899,40.840225,-73.91769,
6900,40.819893,-73.946724,
6902,40.700497,-73.962555,
6910,0.0,0.0,
6914,40.711033,-74.01454,
6918,40.664707,-73.92824,
6924,40.746033,-73.93441,
6927,40.71233,-73.78859,
6928,40.705425,-73.78258,
6929,40.8252,-73.867714,
6938,40.699158,-73.927055,
6939,40.752403,-73.92442,
6942,40.700123,-73.947136,
6943,40.754276,-73.90902,
6954,40.677845,-73.95282,
6958,40.752975,-73.91024,
6962,40.78393,-73.94423,
6966,40.729008,-73.99375,
6967,40.747242,-73.88766,
6968,40.673157,-73.789024,
6969,40.608,-74.001724,
6971,40.76316,-73.8164,
6974,40.81653,-73.93488,
6978,40.6735,-73.88503,
6986,40.792244,-73.94629,
6992,40.73594,-73.85887,
6997,40.76774,-73.87999,
7013,40.798126,-73.94832,
7014,40.782887,-73.9439,
7026,40.684544,-73.96509,
7029,40.713478,-73.9476,
7030,40.648777,-73.92039,
7034,40.82403,-73.94476,
7038,40.7067,-73.95292,
7049,40.71786,-73.948326,
7050,40.67582,-73.930466,
7052,40.625946,-74.14858,
7060,40.695995,-73.96742,
7061,40.63835,-74.140045,
7063,40.829136,-73.9114,
7064,40.690002,-73.92413,
7066,40.75167,-73.94188,
7069,40.689426,-73.94223,
7070,40.67973,-73.76162,
7071,40.646927,-73.88074,
7073,40.701237,-73.79465,
7075,40.846867,-73.90876,
7078,40.854904,-73.89645,
7079,40.729652,-74.00221,
7083,40.689964,-73.796776,
7084,40.62567,-74.14302,
7088,40.72931,-73.997894,
7090,40.81632,-73.95784,
7096,40.69336,-73.97585,
7103,40.68723,-73.941795,
7104,40.694855,-73.925,
7116,40.54301,-74.19853,
7119,40.84105,-73.94469,
7122,40.73723,-74.000656,
7124,40.66077,-73.89551,
7126,40.77077,-73.91727,
7128,40.777412,-73.978806,
7129,40.563915,-74.11637,
7131,40.69979,-73.950096,
7134,40.683567,-73.94106,
7137,40.746494,-73.932274,
7138,40.60507,-73.97913,
7139,40.669403,-73.94221,
7148,40.8439,-73.9117,
7149,40.645805,-74.00242,
7150,40.612003,-73.99057,
7156,40.75372,-73.83283,
7157,40.77242,-73.97873,
7159,40.763588,-73.83603,
7162,40.602573,-73.94332,
7164,40.834415,-73.92854,
7166,40.865536,-73.92728,
7169,40.67312,-73.96072,
7170,40.691624,-73.942665,
7191,0.0,0.0,
7197,40.711906,-74.00604,
7198,40.852818,-73.90476,
7199,40.79935,-73.95908,
7200,40.678722,-73.952995,
7218,40.73883,-73.983154,
7233,40.65217,-73.96141,
7237,40.765392,-73.9182,
7243,40.70918,-73.81916,
7246,40.84708,-73.86836,
7255,40.685764,-73.9415,
7256,40.6877,-73.91095,
