,LATITUDE,LONGITUDE,ZIP CODE
10769,40.711224,-73.92859,
10773,40.690002,-73.92413,
10778,40.641716,-73.93611,
10779,40.69783,-73.93677,
10786,40.825573,-73.918465,
10789,40.842773,-73.922806,
10793,40.757145,-73.99357,
10794,40.734314,-73.93803,
10799,40.6575,-73.839455,
10802,40.768547,-73.90464,
10804,40.811264,-73.95782,
10805,40.67118,-73.96934,
10809,40.659336,-73.92726,
10812,40.830563,-73.92727,
10818,40.680946,-73.88398,
10823,40.810764,-73.9526,
10826,40.813255,-73.93028,
10830,40.80704,-73.9698,
10838,40.687004,-73.9796,
10844,40.696983,-73.935234,
10845,40.658306,-73.95666,
10850,40.81776,-73.94745,
10851,40.76132,-73.9171,
10855,40.689133,-73.951324,
10865,40.657753,-73.89612,
10880,40.747242,-73.88766,
10890,40.72135,-74.00465,
10891,40.755405,-73.97949,
10893,40.753986,-73.80769,
10894,40.713375,-73.76298,
10895,40.759724,-73.92061,
10896,40.85352,-73.902725,
10902,40.84544,-73.93869,
10908,40.606876,-73.94795,
10914,40.570877,-74.16984,
10917,40.7731,-73.84566,
10918,40.820435,-73.93624,
10923,40.66408,-73.94817,
10925,40.84528,-73.83453,
10927,40.692062,-73.95191,
10929,40.8475,-73.86696,
10931,40.81207,-73.93603,
10933,40.732254,-73.99636,
10935,40.69149,-73.92557,
10936,40.82101,-73.86575,
10939,40.840347,-73.84241,
10940,40.77573,-73.92603,
10945,40.742493,-73.87337,
10946,40.818504,-73.91448,
10952,40.688786,-73.98358,
10955,40.818424,-73.94515,
10958,40.742676,-73.73361,
10965,40.828346,-73.94906,
10972,40.812744,-73.937645,
10973,40.679962,-73.83953,
10975,40.86258,-73.925385,
10976,40.734314,-73.93803,
10982,40.636326,-73.958405,
10987,40.76095,-73.832756,
11001,40.813374,-73.956276,
11003,40.675926,-73.95608,
11005,40.76235,-73.92619,
11006,40.80761,-73.95305,
11016,40.723724,-73.85455,
11017,40.62452,-73.99749,
11020,40.679276,-73.92906,
11021,40.670124,-73.95528,
11030,40.8178,-73.9456,
11032,40.690907,-73.95542,
11036,40.618973,-74.00523,
11041,40.69299,-73.95583,
11045,40.758316,-73.91069,
11046,40.683266,-73.96587,
11049,40.75092,-73.86224,
11052,40.844448,-73.82846,
11063,40.596233,-73.938194,
11064,40.8398,-73.928665,
11066,40.84091,-73.904755,
11068,40.833416,-73.90709,
11069,40.706833,-73.78338,
11070,40.691704,-73.94849,
11074,40.758633,-73.96579,
11077,40.822834,-73.941925,
11080,40.859303,-73.89884,
11082,40.692783,-73.91181,
11085,40.765324,-73.816185,
11086,40.724136,-73.992615,
11099,40.76943,-73.91025,
11103,40.759617,-73.961975,
11104,40.812622,-73.92934,
11114,40.69825,-73.92997,
11118,40.7606,-73.96434,
11120,40.642303,-74.01324,
11132,40.866383,-73.88515,
11138,40.697918,-73.92083,
11140,40.671032,-73.93927,
11143,40.648308,-74.01412,
11144,40.582462,-73.82799,
11145,40.823647,-73.943855,
11147,40.587444,-73.812164,
11150,40.732254,-73.99636,
11157,40.759773,-73.8173,
11160,40.67798,-73.872116,
11162,40.818394,-73.95089,
11168,40.68225,-73.919876,
11169,40.687534,-73.9775,
11176,40.830914,-73.92047,
11185,40.794052,-73.970375,
11189,40.68578,-73.9544,
11191,40.7067,-73.95292,
11192,40.688553,-73.91245,
11193,40.81536,-73.8867,
11205,40.69603,-73.943535,
11208,40.721233,-73.73634,
11212,40.67798,-73.872116,
11218,40.698265,-73.93399,
11224,40.80599,-73.96799,
11225,40.877796,-73.86806,
11226,40.859303,-73.89884,
11230,40.639305,-73.95898,
11237,40.83639,-73.91588,
11238,40.801754,-73.93121,
11246,40.692482,-73.9203,
11251,40.610157,-74.01203,
11257,40.67578,-74.0014,
11259,40.6931,-73.95489,
11265,40.69767,-73.96675,
11269,40.820255,-73.94562,
11276,40.675385,-73.95337,
11277,40.763416,-73.92844,
11288,40.72002,-73.81834,
11289,40.69386,-73.96222,
11296,40.643986,-74.01149,
11301,40.630505,-73.92812,
11307,40.792095,-73.97366,
11308,40.698265,-73.93399,
11313,40.81458,-73.94795,
11319,40.750645,-73.94566,
11320,40.745384,-73.99471,
11325,40.60168,-74.1633,
11330,40.67989,-73.94034,
11332,40.841274,-73.91762,
11333,40.699505,-73.88883,
11342,40.68694,-73.87323,
11343,40.745182,-73.97093,
11344,40.84764,-73.901,
11351,40.687782,-73.91907,
11356,40.675537,-73.871,
11360,40.618797,-73.9835,
11365,40.697998,-73.92606,
11366,40.689274,-73.99913,
11369,40.689842,-73.850075,
11371,40.78517,-73.973145,
11377,40.79799,-73.96199,
11382,40.723003,-73.94502,
11388,40.710262,-73.95802,
11392,40.80417,-73.966705,
11395,40.78257,-73.94522,
11407,40.84859,-73.786995,
11410,40.694557,-73.906555,
11414,40.66602,-73.896324,
11415,40.879215,-73.885284,
11416,40.72648,-73.89442,
11433,40.759163,-73.988396,
11435,40.59346,-73.777985,
11439,40.704895,-73.94926,
11440,40.679073,-73.92527,
11441,40.80761,-73.95305,
11445,40.673843,-73.92509,
11447,40.70239,-73.924644,
11448,40.74715,-73.985504,
11450,40.765224,-73.92275,
11452,40.6915,-73.90956,
11455,40.82579,-73.941055,
11460,40.583725,-73.89372,
11464,40.711823,-73.83612,
11474,40.834198,-73.85169,
11476,40.805706,-73.95633,
11480,40.58848,-73.991875,
11486,40.632164,-74.166336,
11495,40.672733,-73.96966,
11498,40.7966,-73.97039,
11504,40.660946,-73.96067,
11508,40.740364,-73.89972,
11509,40.752934,-73.9855,
11511,40.845177,-73.88832,
11514,40.755756,-73.96479,
11519,40.678722,-73.952995,
11523,40.635494,-74.00196,
11527,40.694855,-73.925,
11528,40.82325,-73.88277,
11529,40.774166,-73.9031,
11532,40.75045,-73.9873,
11533,40.758972,-73.91901,
11534,40.68532,-73.98071,
11538,40.653755,-73.88173,
11543,40.698265,-73.93399,
11545,40.838497,-73.939835,
11548,40.8165,-73.946556,
11555,40.757233,-73.9898,
11560,40.610317,-73.98304,
11563,40.80202,-73.94969,
11566,40.606354,-74.06043,
11567,40.728745,-73.978546,
11584,40.82959,-73.90949,
11591,40.8518,-73.909225,
11600,40.679832,-73.95322,
11606,40.809048,-73.92856,
11613,40.74608,-73.974945,
11616,40.637997,-74.02136,
11621,40.822258,-73.95616,
11633,40.698536,-73.91788,
11638,40.84764,-73.901,
11639,40.763416,-73.92844,
11641,40.697296,-73.92378,
11643,40.763428,-73.99271,
11651,40.83787,-73.9197,
11660,40.845837,-73.892006,
11662,40.643707,-73.99744,
11664,40.69614,-73.92726,
11669,40.68861,-73.84218,
11670,40.69089,-73.94253,
11673,40.798615,-73.94375,
11675,40.676647,-73.82236,
11677,40.73248,-73.746735,
11678,40.634506,-73.949455,
11679,40.63079,-73.94552,
11680,40.68721,-73.91805,
11683,40.71126,-73.899864,
11685,40.65935,-73.99918,
11687,40.828983,-73.93897,
11695,40.815403,-73.93992,
11696,40.820263,-73.92976,
11705,40.689365,-73.9058,
11706,40.687344,-73.97985,
11716,40.700424,-73.9444,
11723,40.687416,-73.95972,
11725,40.717926,-73.98568,
11726,40.811367,-73.95402,
11727,40.63073,-74.01734,
11731,40.689922,-73.92281,
11732,40.683414,-73.92282,
11734,40.68005,-73.94327,
11745,40.61688,-73.954735,
11748,40.6792,-73.9553,
11752,40.71865,-73.83771,
11756,40.688625,-73.93618,
11757,40.60971,-73.75638,
11758,40.792362,-73.96418,
11760,40.73384,-74.01007,
11761,40.693172,-73.94878,
11769,40.66188,-73.94557,
11772,40.6972,-73.952934,
11773,40.680473,-73.9614,
11775,40.810764,-73.9526,
11779,40.828316,-73.93118,
11780,40.83918,-73.94115,
11781,40.6792,-73.9553,
11784,40.63552,-74.0167,
11786,40.70022,-73.96219,
11789,40.835297,-73.91291,
11801,40.677773,-73.93587,
11804,40.663555,-73.93162,
11806,40.82057,-73.94641,
11808,40.838497,-73.939835,
11817,40.70028,-73.941154,
11818,40.68418,-73.983955,
11831,40.658535,-73.97328,
11834,40.85482,-73.9112,
11843,40.69024,-73.9482,
11845,40.782513,-73.91976,
11852,40.82883,-73.82701,
11853,40.763428,-73.99271,
11859,40.712795,-73.95867,
11861,40.684414,-73.869514,
11864,40.7025,-73.814964,
11866,40.663517,-73.957214,
11874,40.84764,-73.901,
11878,40.70447,-73.94274,
11879,40.626034,-74.13434,
11881,40.676937,-73.89907,
11883,40.829105,-73.91863,
11891,40.81632,-73.95783,
11894,40.810318,-73.943634,
11895,40.80202,-73.94969,
11901,40.593742,-73.96085,
11903,40.755554,-73.91848,
11909,40.798626,-73.93953,
11913,40.709896,-73.83941,
11914,40.843548,-73.936134,
11919,40.892754,-73.85774,
11926,40.71445,-73.9306,
11929,40.757935,-73.98557,
11932,40.758533,-73.98885,
11933,40.815304,-73.94371,
11935,40.694813,-73.98327,
11939,40.72605,-73.98354,
11942,40.702496,-73.81303,
11950,40.73723,-74.000656,
11952,40.823257,-73.94293,
11953,40.81574,-73.95456,
11955,40.811264,-73.95782,
11967,40.795456,-73.96564,
11974,40.77645,-73.90167,
11975,40.673374,-73.8565,
11977,40.792812,-73.937744,
11978,40.603058,-73.98261,
11980,40.84631,-73.91947,
11981,40.74759,-73.86854,
11990,40.862755,-73.901085,
12004,40.789948,-73.94293,
12008,40.759842,-73.984184,
12011,40.589134,-73.80098,
12014,40.730198,-73.954254,
12025,40.63765,-73.9528,
12033,40.886612,-73.90703,
12037,40.697918,-73.9728,
12040,40.653576,-73.95946,
12042,40.812622,-73.92934,
12046,40.63932,-74.02356,
12047,40.68187,-73.955826,
12051,40.87367,-73.879234,
12062,40.685917,-73.87071,
12063,40.759617,-73.961975,
12064,40.80098,-73.93178,
12065,40.846874,-73.90877,
12067,40.8018,-73.96108,
12071,40.68576,-73.915504,
12078,40.671627,-73.96263,
12081,40.805737,-73.94065,
12086,40.790367,-73.949776,
12089,40.671337,-73.9448,
12098,40.69663,-73.91857,
12113,40.68733,-73.98183,
12122,40.724274,-73.99082,
12125,40.769737,-73.91244,
12141,40.821636,-73.93909,
12142,40.7441,-73.99565,
12148,40.715763,-73.74654,
12154,40.75855,-73.82964,
12156,40.843777,-73.90947,
12157,40.58422,-74.1073,
12161,40.86226,-73.89589,
12164,40.678722,-73.952995,
12166,40.79216,-73.9777,
12175,40.827633,-73.93577,
12178,40.69578,-73.917076,
12180,40.77741,-73.978806,
12182,40.758305,-74.000145,
12186,40.74886,-73.93755,
12193,40.70918,-73.81916,
12200,40.680214,-73.94628,
12206,40.813374,-73.956276,
12207,40.700726,-73.94194,
12209,40.79996,-73.94698,
12212,40.68536,-73.88221,
12215,40.696995,-73.95475,
12221,40.796795,-73.94718,
12225,40.63082,-73.88636,
12235,40.86231,-73.909874,
12237,40.87138,-73.88379,
12239,40.612724,-73.94418,
12244,40.689373,-73.86151,
12257,40.696342,-73.97644,
12259,40.799786,-73.968216,
12261,40.826855,-73.922676,
12262,40.68804,-73.83275,
12265,40.848396,-73.90605,
12271,40.842625,-73.87818,
12277,40.77178,-73.9792,
12279,40.658546,-73.99634,
12281,40.847996,-73.9347,
12291,40.70481,-73.93932,
12294,40.69764,-73.92932,
12295,40.8022,-73.9678,
12305,40.682835,-73.94092,
12306,40.6052,-74.0852,
12308,40.702847,-73.93353,
12322,40.773487,-73.924934,
12323,40.678722,-73.952995,
12326,40.63932,-74.02356,
12327,40.672363,-73.93079,
12330,40.810318,-73.943634,
12335,40.661964,-73.95705,
12341,40.828278,-73.907036,
12342,40.658535,-73.97328,
12350,40.655563,-73.87974,
12351,40.665916,-73.92547,
12359,40.84205,-73.83791,
12367,40.61327,-73.95623,
12371,40.787693,-73.94148,
12383,40.74603,-73.913376,
12387,40.820293,-73.94378,
12398,40.679634,-73.94959,
12410,40.697117,-73.93401,
12416,40.63159,-74.16039,
12417,40.841347,-73.9169,
12421,40.728195,-73.984886,
12423,40.664173,-73.9449,
12426,40.724876,-73.975174,
12428,40.862534,-73.89708,
12433,40.64943,-74.01296,
12434,40.794907,-73.94856,
12437,40.66408,-73.94817,
12442,40.79548,-73.96191,
12452,40.691677,-73.972565,
12455,40.58707,-73.95279,
12461,40.692795,-73.95206,
12471,40.837315,-73.934044,
12475,40.762337,-73.91517,
12484,40.74409,-73.97636,
12491,40.673767,-73.76381,
12494,40.687504,-73.91465,
12500,40.626045,-74.156685,
12503,40.825897,-73.93936,
12506,40.576588,-73.97151,
12516,40.732346,-73.98495,
12519,40.82065,-73.917725,
12522,40.761265,-73.9094,
12528,40.703403,-73.917786,
12534,40.71347,-73.91567,
12545,40.821636,-73.93909,
12551,40.845837,-73.892006,
12553,40.854977,-73.92779,
12554,40.759308,-73.9653,
12556,40.69386,-73.96222,
12557,40.8165,-73.946556,
12558,40.69168,-73.99965,
12559,40.692562,-73.92799,
12566,40.661568,-73.90479,
12569,40.69447,-73.95709,
12574,40.707104,-73.759,
12579,40.753166,-73.82194,
12581,40.646515,-73.958115,
12588,40.678932,-73.96197,
12590,40.82092,-73.94333,
12595,40.703987,-73.79855,
12598,40.844715,-73.91228,
12605,40.68148,-73.95736,
12610,40.866333,-73.92501,
12615,40.826153,-73.920265,
12621,40.609707,-74.011284,
12628,40.62055,-74.16919,
12629,40.626034,-73.98327,
12632,40.78024,-73.961365,
12636,40.68605,-73.831726,
12637,40.833282,-73.82836,
12645,40.828278,-73.907036,
12647,40.749084,-73.909904,
12653,40.658413,-74.00357,
12655,40.765266,-73.81517,
12660,40.612175,-73.99397,
12669,40.658535,-73.97328,
12676,40.820435,-73.93624,
12678,40.82636,-73.89884,
12688,40.651108,-73.94283,
12690,40.715813,-73.91212,
12691,40.71523,-73.84791,
12705,40.57925,-74.07781,
12708,40.850643,-73.93737,
12709,40.676445,-73.92762,
12719,40.740025,-73.97626,
12724,40.637054,-74.150375,
12729,40.60603,-73.98703,
12730,40.689964,-73.796776,
12733,40.703304,-73.934235,
12734,40.757523,-73.82914,
12738,40.80824,-73.95259,
12739,40.867012,-73.92312,
12741,40.580658,-73.985664,
12742,40.605495,-73.98307,
12749,40.743374,-73.83591,
12750,40.764355,-73.91131,
12760,40.761616,-73.972855,
12767,40.685406,-73.97525,
12769,40.825954,-73.94337,
12776,40.80003,-73.954865,
12785,40.871117,-73.87683,
12788,40.801754,-73.93121,
12791,40.802074,-73.93407,
12797,40.637997,-74.02136,
12800,40.725758,-73.899765,
12808,40.762913,-73.96981,
12819,40.678543,-73.96855,
12822,40.82465,-73.94623,
12828,40.761234,-73.96389,
12836,40.684277,-73.78302,
12837,40.824783,-73.9084,
12838,40.6846,-73.97018,
12841,40.784943,-73.946594,
12851,40.82326,-73.95277,
12855,40.73398,-73.95995,
12858,40.7591,-73.99215,
12861,40.699955,-73.98682,
12863,40.677303,-73.804565,
12865,40.662804,-73.98834,
12870,40.86268,-73.90905,
12874,40.651512,-74.00734,
12891,40.77207,-73.94994,
12893,40.667847,-73.99404,
12900,40.757423,-73.92247,
12902,40.84852,-73.935936,
12903,40.75219,-73.99347,
12906,40.815304,-73.94371,
12908,40.830986,-73.91139,
12920,40.722286,-73.957466,
12925,40.689365,-73.9058,
12932,40.62747,-73.96278,
12939,40.82317,-73.9275,
12940,40.67066,-73.957985,
12943,40.825798,-73.88972,
12947,40.657314,-73.88864,
12948,40.82653,-73.94667,
12949,40.710957,-73.951126,
12952,40.68418,-73.983955,
12953,40.72881,-73.99507,
12959,40.68174,-73.95859,
12968,40.70775,-73.932304,
12969,40.75204,-73.92875,
12972,40.796642,-73.96848,
12973,40.76698,-73.9169,
12975,40.784534,-73.9736,
12976,40.673588,-73.73351,
12979,40.678722,-73.952995,
12980,40.76416,-73.968895,
12984,40.69521,-73.8075,
12987,40.76652,-73.92059,
12994,40.853474,-73.906456,
13009,40.857418,-73.899956,
13011,40.76548,-73.913704,
13014,40.6981,-73.92517,
13017,40.660355,-73.93521,
13019,40.773964,-73.9228,
13030,40.76943,-73.91025,
13034,40.729877,-73.98966,
13039,40.675236,-73.97106,
13042,40.827274,-73.904915,
13045,40.69584,-73.92959,
13048,40.724583,-73.98751,
13053,40.66065,-73.953545,
13061,40.658665,-73.88101,
13067,40.740185,-73.986374,
13079,40.78843,-73.94907,
13082,40.732643,-73.98157,
13085,40.60521,-73.997635,
13089,40.763485,-73.98895,
13095,40.832764,-73.94583,
13101,40.725937,-74.01103,
13109,40.749706,-73.99157,
13110,40.74073,-73.981766,
13111,40.837864,-73.9114,
13113,40.62806,-74.02029,
13116,40.734543,-73.93744,
13117,40.844063,-73.921,
13120,40.75662,-73.81718,
13122,40.67066,-73.957985,
13127,40.810856,-73.939026,
13129,40.65745,-73.956566,
13150,40.62707,-74.01865,
13152,40.770256,-73.91586,
13153,40.78393,-73.94423,
13159,40.735126,-74.00158,
13160,40.71445,-73.9306,
13163,40.81207,-73.93603,
13164,40.692287,-73.93691,
13183,40.693703,-73.90505,
13193,40.602905,-74.00003,
13194,40.76155,-73.96659,
13198,40.735313,-73.994125,
13202,40.69496,-73.98717,
13204,40.676815,-73.82338,
13205,40.79507,-73.93919,
13206,40.775368,-73.90962,
13211,40.691948,-73.939835,
13212,40.757847,-73.91661,
13216,40.678394,-73.94692,
13222,40.757065,-74.00106,
13224,40.609776,-73.9643,
13225,40.664413,-73.88727,
13228,40.68532,-73.98071,
13234,40.70153,-73.92314,
13235,40.729427,-73.97801,
13244,40.696003,-73.9299,
13254,40.845238,-73.900894,
13258,40.817593,-73.95319,
13262,40.810276,-73.94738,
13264,40.661163,-74.00069,
13289,40.69579,-73.93313,
13292,40.724873,-73.953445,
13297,40.714165,-74.00632,
13298,40.57204,-73.85755,
13299,40.703556,-73.78805,
13306,40.767353,-73.9177,
13315,40.672077,-73.941956,
13316,40.832764,-73.94583,
13322,40.722332,-73.91344,
13323,40.629257,-74.13761,
13324,40.8252,-73.867714,
13326,40.69328,-73.9043,
13328,40.703873,-73.91256,
13329,40.695335,-73.80121,
13340,40.697998,-73.92606,
13353,40.677624,-73.93308,
13358,40.697716,-73.967735,
13359,40.69192,-73.97896,
13369,40.708485,-73.92211,
13372,40.66147,-73.98613,
13375,40.767754,-73.83193,
13376,40.746143,-73.89812,
13379,40.754128,-73.98834,
13389,40.69529,-73.94339,
13392,40.886528,-73.89979,
13399,40.69689,-73.95564,
13404,40.822308,-73.93859,
13406,40.63757,-74.01457,
13410,40.64647,-74.01258,
13416,40.660217,-73.89675,
13418,40.617203,-73.961784,
13420,40.662735,-73.95713,
13425,40.66309,-73.962395,
13426,40.738796,-73.97716,
13433,40.687935,-73.9154,
13434,40.59624,-73.74622,
13439,40.634365,-73.88883,
13444,40.75539,-73.828285,
13451,40.738552,-73.99969,
13454,40.713104,-73.95147,
13458,40.658875,-73.94753,
13459,40.810173,-73.95117,
13460,40.689274,-73.92398,
13468,40.777554,-73.94889,
13475,40.85891,-73.922966,
13485,40.83611,-73.92238,
13486,40.679203,-73.9553,
13489,40.7441,-73.99565,
13493,40.663845,-73.994514,
13496,40.856712,-73.93264,
13508,40.64503,-73.91998,
13515,40.71618,-73.942085,
13517,40.701008,-73.9424,
13519,40.73883,-73.983154,
13532,40.782475,-73.98082,
13537,40.691807,-73.918625,
13538,40.68342,-73.982,
13539,0.0,0.0,
13540,40.678455,-73.949684,
13550,40.76122,-73.93056,
13556,40.741642,-73.97817,
13557,40.700245,-73.92089,
13561,40.73715,-73.930824,
13562,40.70312,-73.96443,
13563,40.65711,-74.00152,
13567,40.72293,-73.847336,
13569,40.793606,-73.95161,
13572,40.584377,-73.93108,
13573,40.67312,-73.96072,
13575,40.867424,-73.89182,
13578,40.734837,-73.98312,
13580,40.85482,-73.9112,
13584,40.746185,-73.95296,
13596,40.65661,-73.93091,
13600,40.744553,-73.8138,
13605,40.645405,-73.911736,
13610,40.78461,-73.96984,
13618,40.88731,-73.86412,
13619,40.747356,-73.94762,
13620,40.829647,-73.94439,
13621,40.631725,-74.13824,
13625,40.678455,-73.949684,
13629,40.752567,-73.87726,
13631,40.714,-73.823746,
13635,40.786182,-73.98145,
13640,40.68249,-73.97962,
13642,40.677574,-73.95548,
13657,40.821262,-73.94608,
13662,40.733425,-73.95818,
13672,40.698246,-73.98055,
13675,40.69657,-73.95844,
13680,40.89417,-73.856964,
13685,40.72857,-73.991135,
13686,40.724285,-73.9756,
13687,0.0,0.0,
13695,40.814102,-73.940865,
13697,40.725243,-74.01006,
13705,40.72339,-73.95628,
13707,40.680214,-73.94628,
13708,40.787224,-73.95417,
13710,40.84023,-73.880104,
13713,40.644913,-73.97443,
13718,40.726864,-73.97991,
13736,40.644142,-73.957924,
13737,40.61137,-73.973495,
13739,40.60859,-73.75678,
13743,40.72649,-73.8107,
13744,40.69488,-73.94042,
13749,40.865536,-73.92728,
13761,40.738045,-73.996346,
13762,40.82034,-73.940025,
13763,40.73814,-74.00648,
13766,40.8018,-73.96108,
13775,40.612213,-73.99718,
13779,40.668507,-73.92561,
13783,40.865795,-73.920006,
13784,40.70409,-73.92765,
13790,40.80184,-73.95915,
13791,40.751575,-73.982285,
13792,40.706573,-73.922874,
13796,40.72114,-73.942825,
13797,40.746296,-73.78725,
13803,40.764053,-73.96476,
13809,40.695377,-73.94921,
13823,40.752693,-73.932915,
13829,40.820293,-73.94378,
13831,40.61135,-74.09847,
13839,40.675385,-73.95337,
13841,40.58061,-73.98565,
13843,40.843304,-73.91919,
13846,40.700424,-73.9444,
13848,40.67624,-73.866104,
13849,40.722355,-73.99327,
13850,40.815304,-73.94371,
13853,40.663517,-73.957214,
13856,40.720623,-73.99498,
13861,40.620914,-73.9753,
13862,40.694923,-73.915565,
13864,40.618027,-73.99903,
13870,40.590588,-74.159966,
13871,40.791496,-73.97224,
13876,40.710243,-73.9584,
13877,40.704254,-73.96722,
13882,40.760456,-73.98374,
13885,40.820473,-73.9013,
13896,40.636494,-73.98701,
13898,40.7429,-73.89659,
13904,40.73715,-73.930824,
13913,40.793816,-73.94012,
13914,40.75303,-73.92163,
13916,40.61901,-73.98686,
13921,40.61778,-73.91026,
13926,40.752037,-73.942726,
13927,40.62534,-74.144066,
13933,40.671337,-73.9448,
13943,40.8439,-73.9117,
13945,40.7044,-73.92384,
13947,40.59829,-74.000046,
13955,40.625515,-74.15226,
13958,40.68366,-73.90788,
13959,40.69336,-73.97585,
13962,40.864655,-73.813866,
13964,40.62715,-74.16544,
13972,40.71508,-73.9925,
13975,40.741547,-73.98958,
13976,40.86446,-73.91895,
13977,40.829502,-73.87462,
13979,40.651352,-73.89275,
13983,40.74118,-73.88663,
13991,40.60645,-73.974594,
13992,40.764614,-73.95833,
13997,40.69216,-73.914764,
14000,40.829155,-73.93728,
14003,40.670994,-73.95496,
14011,40.577003,-74.00217,
14016,40.7313,-74.01047,
14020,40.6985,-73.98698,
14023,40.66822,-73.97383,
14024,40.672752,-73.95432,
14027,40.688698,-73.942085,
14029,40.750965,-73.94027,
14031,40.6828756,-73.9144661,
14032,40.750965,-73.94027,
14034,40.749725,-73.98363,
14036,40.69325,-73.97287,
14039,40.836792,-73.84669,
14045,40.716644,-73.99582,
14050,40.839275,-73.88436,
14064,40.58724,-74.16462,
14070,40.755703,-73.86624,
14071,40.660114,-73.96391,
14077,40.76781,-73.96202,
14080,40.80521,-73.94736,
14082,40.60554,-74.14197,
14083,40.86235,-73.894066,
14089,40.634026,-73.95023,
14094,40.7491,-73.984085,
14096,40.645348,-74.01375,
14104,40.618652,-73.9317,
14107,40.69608,-73.9694,
14108,40.700726,-73.94194,
14111,40.81133,-73.96403,
14119,40.680325,-73.82898,
14120,40.5917,-74.164444,
14121,40.67798,-73.872116,
14125,40.784237,-73.947075,
14127,40.808857,-73.96586,
14130,40.82499,-73.91662,
14132,40.61521,-74.16381,
14135,40.707825,-74.00433,
14137,40.746033,-73.93441,
14144,40.760494,-73.8614,
14147,40.847122,-73.90838,
14149,40.852306,-73.89811,
14152,40.80824,-73.95259,
14157,40.862778,-73.906166,
14158,40.725643,-73.99377,
14176,40.799145,-73.972534,
14185,40.663517,-73.957214,
14186,40.648643,-73.96075,
14188,40.672848,-73.9675,
14190,40.690075,-73.91916,
14191,40.78917,-73.95275,
14192,40.602646,-74.00746,
14193,40.74915,-73.98828,
14198,40.688698,-73.942085,
14209,40.801754,-73.93121,
14219,40.801754,-73.93121,
14222,40.787857,-73.96745,
14224,40.697716,-73.96488,
14231,40.7528,-73.979294,
14232,40.77353,-73.94417,
14236,40.710907,-73.95165,
